"","event_id","cluster_id","phi","r","z"
"53",1,3,-2.18880740502551,40,-45.5727192826815
"54",1,3,-2.18880740502551,70,-79.7522587446925
"55",1,3,-2.18880740502551,100,-113.931798206704
"56",1,3,-2.18880740502551,130,-148.111337668715
"57",1,4,-0.857351862272107,40,44.9218001796191
"58",1,4,-0.857351862272107,70,78.6131503143335
"59",1,4,-0.857351862272107,100,112.304500449048
"60",1,4,-0.857351862272107,130,145.995850583762
"61",1,5,-1.06984079082032,40,60.5841351218555
"62",1,5,-1.06984079082032,70,106.022236463247
"63",1,5,-1.06984079082032,100,151.460337804639
"64",1,5,-1.06984079082032,130,196.89843914603
"65",1,6,-2.29314336758572,40,28.9836031444343
"66",1,6,-2.29314336758572,70,50.72130550276
"67",1,6,-2.29314336758572,100,72.4590078610857
"68",1,6,-2.29314336758572,130,94.1967102194114
"69",1,7,2.60858418458476,40,-60.900296783851
"70",1,7,2.60858418458476,70,-106.575519371739
"71",1,7,2.60858418458476,100,-152.250741959627
"72",1,7,2.60858418458476,130,-197.925964547516
"73",1,8,-1.64719127964847,40,-43.2268260040581
"74",1,8,-1.64719127964847,70,-75.6469455071016
"75",1,8,-1.64719127964847,100,-108.067065010145
"76",1,8,-1.64719127964847,130,-140.487184513189
"77",1,9,0.855009679225068,40,-54.396180159965
"78",1,9,0.855009679225068,70,-95.1933152799388
"79",1,9,0.855009679225068,100,-135.990450399913
"80",1,9,0.855009679225068,130,-176.787585519886
"81",2,0,-1.37269180797509,40,-49.628428983292
"82",2,0,-1.37269180797509,70,-86.8497507207611
"83",2,0,-1.37269180797509,100,-124.07107245823
"84",2,0,-1.37269180797509,130,-161.292394195699
"85",2,1,2.19347424243517,40,24.8680423458283
"86",2,1,2.19347424243517,70,43.5190741051996
"87",2,1,2.19347424243517,100,62.1701058645708
"88",2,1,2.19347424243517,130,80.821137623942
"89",2,2,-1.37641947684746,40,-45.21866994468
"90",2,2,-1.37641947684746,70,-79.1326724031901
"91",2,2,-1.37641947684746,100,-113.0466748617
"92",2,2,-1.37641947684746,130,-146.96067732021
"93",2,3,3.09955719475849,40,-55.2655349928378
"94",2,3,3.09955719475849,70,-96.7146862374662
"95",2,3,3.09955719475849,100,-138.163837482095
"96",2,3,3.09955719475849,130,-179.612988726723
"97",2,4,-2.62083419244675,40,-24.7245257253827
"98",2,4,-2.62083419244675,70,-43.2679200194197
"99",2,4,-2.62083419244675,100,-61.8113143134567
"100",2,4,-2.62083419244675,130,-80.3547086074937
"101",2,5,-2.26070935756187,40,-54.2792089127317
"102",2,5,-2.26070935756187,70,-94.9886155972805
"103",2,5,-2.26070935756187,100,-135.698022281829
"104",2,5,-2.26070935756187,130,-176.407428966378
"105",2,6,-1.40225423415737,40,-41.2398083125696
"106",2,6,-1.40225423415737,70,-72.1696645469968
"107",2,6,-1.40225423415737,100,-103.099520781424
"108",2,6,-1.40225423415737,130,-134.029377015851
"109",2,7,-1.41870032409446,40,-41.0192521508512
"110",2,7,-1.41870032409446,70,-71.7836912639895
"111",2,7,-1.41870032409446,100,-102.548130377128
"112",2,7,-1.41870032409446,130,-133.312569490266
"113",2,8,-1.36266775578165,40,49.5327948745178
"114",2,8,-1.36266775578165,70,86.6823910304062
"115",2,8,-1.36266775578165,100,123.831987186294
"116",2,8,-1.36266775578165,130,160.981583342183
"117",2,9,-1.84377558081368,40,-25.4886324320952
"118",2,9,-1.84377558081368,70,-44.6051067561665
"119",2,9,-1.84377558081368,100,-63.7215810802379
"120",2,9,-1.84377558081368,130,-82.8380554043093
"121",3,0,1.65300499948181,40,52.262881937363
"122",3,0,1.65300499948181,70,91.4600433903852
"123",3,0,1.65300499948181,100,130.657204843407
"124",3,0,1.65300499948181,130,169.85436629643
"125",3,1,2.35309625498984,40,-59.8959081670932
"126",3,1,2.35309625498984,70,-104.817839292413
"127",3,1,2.35309625498984,100,-149.739770417733
"128",3,1,2.35309625498984,130,-194.661701543053
"129",3,2,-0.259090318551732,40,18.9762522854059
"130",3,2,-0.259090318551732,70,33.2084414994603
"131",3,2,-0.259090318551732,100,47.4406307135147
"132",3,2,-0.259090318551732,130,61.6728199275692
"133",3,3,-1.6968467247285,40,35.4182647587735
"134",3,3,-1.6968467247285,70,61.9819633278536
"135",3,3,-1.6968467247285,100,88.5456618969337
"136",3,3,-1.6968467247285,130,115.109360466014
"137",3,4,1.25869333733263,40,-56.9729292126057
"138",3,4,1.25869333733263,70,-99.7026261220601
"139",3,4,1.25869333733263,100,-142.432323031514
"140",3,4,1.25869333733263,130,-185.162019940969
"141",3,5,1.87667507820409,40,18.1269615265405
"142",3,5,1.87667507820409,70,31.7221826714458
"143",3,5,1.87667507820409,100,45.3174038163511
"144",3,5,1.87667507820409,130,58.9126249612565
"145",3,6,-1.93721104818165,40,-35.5195134045165
"146",3,6,-1.93721104818165,70,-62.1591484579039
"147",3,6,-1.93721104818165,100,-88.7987835112913
"148",3,6,-1.93721104818165,130,-115.438418564679
"149",3,7,-2.66952911770013,40,-54.1341069539835
"150",3,7,-2.66952911770013,70,-94.7346871694711
"151",3,7,-2.66952911770013,100,-135.335267384959
"152",3,7,-2.66952911770013,130,-175.935847600446
"153",3,8,-2.97974573427882,40,33.9158895430799
"154",3,8,-2.97974573427882,70,59.3528067003899
"155",3,8,-2.97974573427882,100,84.7897238576999
"156",3,8,-2.97974573427882,130,110.22664101501
"157",3,9,-1.12848294605004,40,-21.605856723226
"158",3,9,-1.12848294605004,70,-37.8102492656455
"159",3,9,-1.12848294605004,100,-54.014641808065
"160",3,9,-1.12848294605004,130,-70.2190343504845
"161",4,0,-1.25944839031505,40,21.5903953315207
"162",4,0,-1.25944839031505,70,37.7831918301613
"163",4,0,-1.25944839031505,100,53.9759883288018
"164",4,0,-1.25944839031505,130,70.1687848274423
"165",4,1,1.84917444487518,40,38.5834126799693
"166",4,1,1.84917444487518,70,67.5209721899463
"167",4,1,1.84917444487518,100,96.4585316999233
"168",4,1,1.84917444487518,130,125.3960912099
"169",4,2,0.434224182540138,40,-54.2500431343041
"170",4,2,0.434224182540138,70,-94.9375754850322
"171",4,2,0.434224182540138,100,-135.62510783576
"172",4,2,0.434224182540138,130,-176.312640186488
"173",4,3,2.62446703935798,40,33.4758547706116
"174",4,3,2.62446703935798,70,58.5827458485703
"175",4,3,2.62446703935798,100,83.6896369265289
"176",4,3,2.62446703935798,130,108.796528004488
"177",4,4,1.36318747498432,40,-48.267827333614
"178",4,4,1.36318747498432,70,-84.4686978338244
"179",4,4,1.36318747498432,100,-120.669568334035
"180",4,4,1.36318747498432,130,-156.870438834245
"181",4,5,-0.375126086947242,40,44.4145723146231
"182",4,5,-0.375126086947242,70,77.7255015505905
"183",4,5,-0.375126086947242,100,111.036430786558
"184",4,5,-0.375126086947242,130,144.347360022525
"185",4,6,-2.14290434043005,40,30.6258044891232
"186",4,6,-2.14290434043005,70,53.5951578559657
"187",4,6,-2.14290434043005,100,76.5645112228081
"188",4,6,-2.14290434043005,130,99.5338645896506
"189",4,7,-1.26717014445996,40,-40.2457626787012
"190",4,7,-1.26717014445996,70,-70.430084687727
"191",4,7,-1.26717014445996,100,-100.614406696753
"192",4,7,-1.26717014445996,130,-130.798728705779
"193",4,8,2.74370418745809,40,25.7454752887435
"194",4,8,2.74370418745809,70,45.0545817553012
"195",4,8,2.74370418745809,100,64.3636882218588
"196",4,8,2.74370418745809,130,83.6727946884164
"197",4,9,1.36524920785806,40,21.8736614290178
"198",4,9,1.36524920785806,70,38.2789075007811
"199",4,9,1.36524920785806,100,54.6841535725445
"200",4,9,1.36524920785806,130,71.0893996443078
"201",5,0,-1.57698471018876,40,32.7037495291096
"202",5,0,-1.57698471018876,70,57.2315616759419
"203",5,0,-1.57698471018876,100,81.7593738227741
"204",5,0,-1.57698471018876,130,106.287185969606
"205",5,1,2.51137029240165,40,25.7021683915159
"206",5,1,2.51137029240165,70,44.9787946851528
"207",5,1,2.51137029240165,100,64.2554209787897
"208",5,1,2.51137029240165,130,83.5320472724267
"209",5,2,2.24644985470491,40,-34.59706154535
"210",5,2,2.24644985470491,70,-60.5448577043625
"211",5,2,2.24644985470491,100,-86.492653863375
"212",5,2,2.24644985470491,130,-112.440450022387
"213",5,3,-0.304420769215525,40,-53.5656945699913
"214",5,3,-0.304420769215525,70,-93.7399654974848
"215",5,3,-0.304420769215525,100,-133.914236424978
"216",5,3,-0.304420769215525,130,-174.088507352472
"217",5,4,-0.0938728667074096,40,52.4299073931753
"218",5,4,-0.0938728667074096,70,91.7523379380568
"219",5,4,-0.0938728667074096,100,131.074768482938
"220",5,4,-0.0938728667074096,130,170.39719902782
"221",5,5,-1.61623681961953,40,25.8351666011115
"222",5,5,-1.61623681961953,70,45.2115415519452
"223",5,5,-1.61623681961953,100,64.5879165027788
"224",5,5,-1.61623681961953,130,83.9642914536124
"225",5,6,-1.67872423600267,40,-33.7774009744139
"226",5,6,-1.67872423600267,70,-59.1104517052242
"227",5,6,-1.67872423600267,100,-84.4435024360346
"228",5,6,-1.67872423600267,130,-109.776553166845
"229",5,7,1.65387179892462,40,26.7380177781755
"230",5,7,1.65387179892462,70,46.7915311118072
"231",5,7,1.65387179892462,100,66.8450444454389
"232",5,7,1.65387179892462,130,86.8985577790705
"233",5,8,2.64315617038388,40,29.360541193219
"234",5,8,2.64315617038388,70,51.3809470881333
"235",5,8,2.64315617038388,100,73.4013529830475
"236",5,8,2.64315617038388,130,95.4217588779618
"237",5,9,2.30724249219657,40,23.8727475932812
"238",5,9,2.30724249219657,70,41.7773082882421
"239",5,9,2.30724249219657,100,59.681868983203
"240",5,9,2.30724249219657,130,77.5864296781639
"241",6,0,-3.03600257671069,40,-46.8903045382689
"242",6,0,-3.03600257671069,70,-82.0580329419706
"243",6,0,-3.03600257671069,100,-117.225761345672
"244",6,0,-3.03600257671069,130,-152.393489749374
"245",6,1,2.05653470594238,40,24.1523108597748
"246",6,1,2.05653470594238,70,42.2665440046058
"247",6,1,2.05653470594238,100,60.3807771494369
"248",6,1,2.05653470594238,130,78.4950102942679
"249",6,2,1.67568580050249,40,-28.8656907328417
"250",6,2,1.67568580050249,70,-50.5149587824729
"251",6,2,1.67568580050249,100,-72.1642268321042
"252",6,2,1.67568580050249,130,-93.8134948817354
"253",6,3,-1.66609568199556,40,41.4392828262009
"254",6,3,-1.66609568199556,70,72.5187449458516
"255",6,3,-1.66609568199556,100,103.598207065502
"256",6,3,-1.66609568199556,130,134.677669185153
"257",6,4,1.84009163563686,40,24.0712960823954
"258",6,4,1.84009163563686,70,42.1247681441919
"259",6,4,1.84009163563686,100,60.1782402059885
"260",6,4,1.84009163563686,130,78.231712267785
"261",6,5,-1.16308631583072,40,53.3504976961905
"262",6,5,-1.16308631583072,70,93.3633709683333
"263",6,5,-1.16308631583072,100,133.376244240476
"264",6,5,-1.16308631583072,130,173.389117512619
"265",6,6,2.23184774228546,40,27.8060910052028
"266",6,6,2.23184774228546,70,48.660659259105
"267",6,6,2.23184774228546,100,69.5152275130071
"268",6,6,2.23184774228546,130,90.3697957669092
"269",6,7,1.49639392541909,40,20.0659920460202
"270",6,7,1.49639392541909,70,35.1154860805353
"271",6,7,1.49639392541909,100,50.1649801150504
"272",6,7,1.49639392541909,130,65.2144741495655
"273",6,8,-1.78834344381982,40,-50.9870846878292
"274",6,8,-1.78834344381982,70,-89.2273982037011
"275",6,8,-1.78834344381982,100,-127.467711719573
"276",6,8,-1.78834344381982,130,-165.708025235445
"277",6,9,0.0559037700792735,40,25.6747225294494
"278",6,9,0.0559037700792735,70,44.9307644265364
"279",6,9,0.0559037700792735,100,64.1868063236235
"280",6,9,0.0559037700792735,130,83.4428482207105
"281",7,0,1.76591009685516,40,38.8472457200877
"282",7,0,1.76591009685516,70,67.9826800101535
"283",7,0,1.76591009685516,100,97.1181143002193
"284",7,0,1.76591009685516,130,126.253548590285
"285",7,1,-1.98793161904559,40,37.2378268352869
"286",7,1,-1.98793161904559,70,65.166196961752
"287",7,1,-1.98793161904559,100,93.0945670882171
"288",7,1,-1.98793161904559,130,121.022937214682
"289",7,2,2.82502572467796,40,-33.2010540299038
"290",7,2,2.82502572467796,70,-58.1018445523317
"291",7,2,2.82502572467796,100,-83.0026350747596
"292",7,2,2.82502572467796,130,-107.903425597187
"293",7,3,2.94948237284263,40,47.2265264331374
"294",7,3,2.94948237284263,70,82.6464212579905
"295",7,3,2.94948237284263,100,118.066316082844
"296",7,3,2.94948237284263,130,153.486210907697
"297",7,4,-0.692747547190249,40,53.9120698307507
"298",7,4,-0.692747547190249,70,94.3461222038136
"299",7,4,-0.692747547190249,100,134.780174576877
"300",7,4,-0.692747547190249,130,175.21422694994
"301",7,5,0.0515071892297478,40,-41.0568285329505
"302",7,5,0.0515071892297478,70,-71.8494499326634
"303",7,5,0.0515071892297478,100,-102.642071332376
"304",7,5,0.0515071892297478,130,-133.434692732089
"305",7,6,0.71660915570488,40,27.7958277536485
"306",7,6,0.71660915570488,70,48.6426985688849
"307",7,6,0.71660915570488,100,69.4895693841213
"308",7,6,0.71660915570488,130,90.3364401993577
"309",7,7,-2.85305655316591,40,27.614007305308
"310",7,7,-2.85305655316591,70,48.3245127842889
"311",7,7,-2.85305655316591,100,69.0350182632699
"312",7,7,-2.85305655316591,130,89.7455237422508
"313",7,8,0.623690380762079,40,-51.2887882262156
"314",7,8,0.623690380762079,70,-89.7553793958773
"315",7,8,0.623690380762079,100,-128.221970565539
"316",7,8,0.623690380762079,130,-166.688561735201
"317",7,9,1.35665498838861,40,20.2466552923902
"318",7,9,1.35665498838861,70,35.4316467616828
"319",7,9,1.35665498838861,100,50.6166382309755
"320",7,9,1.35665498838861,130,65.8016297002682
"321",8,0,-1.76319073549141,40,28.0283495175871
"322",8,0,-1.76319073549141,70,49.0496116557774
"323",8,0,-1.76319073549141,100,70.0708737939677
"324",8,0,-1.76319073549141,130,91.092135932158
"325",8,1,-2.76157583400962,40,18.9104280847874
"326",8,1,-2.76157583400962,70,33.093249148378
"327",8,1,-2.76157583400962,100,47.2760702119685
"328",8,1,-2.76157583400962,130,61.4588912755591
"329",8,2,-1.77540444835587,40,-21.4382745621222
"330",8,2,-1.77540444835587,70,-37.5169804837138
"331",8,2,-1.77540444835587,100,-53.5956864053054
"332",8,2,-1.77540444835587,130,-69.674392326897
"333",8,3,0.765611810164987,40,45.5820415530521
"334",8,3,0.765611810164987,70,79.7685727178412
"335",8,3,0.765611810164987,100,113.95510388263
"336",8,3,0.765611810164987,130,148.141635047419
"337",8,4,0.37935771646874,40,-33.0104500521648
"338",8,4,0.37935771646874,70,-57.7682875912884
"339",8,4,0.37935771646874,100,-82.526125130412
"340",8,4,0.37935771646874,130,-107.283962669536
"341",8,5,-0.110840451829722,40,-25.9137471659637
"342",8,5,-0.110840451829722,70,-45.3490575404365
"343",8,5,-0.110840451829722,100,-64.7843679149092
"344",8,5,-0.110840451829722,130,-84.219678289382
"345",8,6,2.83274751978458,40,49.199723055042
"346",8,6,2.83274751978458,70,86.0995153463235
"347",8,6,2.83274751978458,100,122.999307637605
"348",8,6,2.83274751978458,130,159.899099928887
"349",8,7,1.81731310876265,40,58.5216194714483
"350",8,7,1.81731310876265,70,102.412834075035
"351",8,7,1.81731310876265,100,146.304048678621
"352",8,7,1.81731310876265,130,190.195263282207
"353",8,8,0.823254464652919,40,-40.9157606199952
"354",8,8,0.823254464652919,70,-71.6025810849916
"355",8,8,0.823254464652919,100,-102.289401549988
"356",8,8,0.823254464652919,130,-132.976222014984
"357",8,9,3.05606550484646,40,-19.1858575716655
"358",8,9,3.05606550484646,70,-33.5752507504146
"359",8,9,3.05606550484646,100,-47.9646439291637
"360",8,9,3.05606550484646,130,-62.3540371079128
"361",9,0,1.70020830566612,40,-51.1861885549451
"362",9,0,1.70020830566612,70,-89.575829971154
"363",9,0,1.70020830566612,100,-127.965471387363
"364",9,0,1.70020830566612,130,-166.355112803572
"365",9,1,-1.24604544940019,40,-45.011233738081
"366",9,1,-1.24604544940019,70,-78.7696590416417
"367",9,1,-1.24604544940019,100,-112.528084345202
"368",9,1,-1.24604544940019,130,-146.286509648763
"369",9,2,-1.27814453018146,40,-38.9234716293257
"370",9,2,-1.27814453018146,70,-68.11607535132
"371",9,2,-1.27814453018146,100,-97.3086790733143
"372",9,2,-1.27814453018146,130,-126.501282795309
"373",9,3,-2.59729157175639,40,41.1123282209802
"374",9,3,-2.59729157175639,70,71.9465743867154
"375",9,3,-2.59729157175639,100,102.780820552451
"376",9,3,-2.59729157175639,130,133.615066718186
"377",9,4,1.31040203036154,40,32.410786883491
"378",9,4,1.31040203036154,70,56.7188770461092
"379",9,4,1.31040203036154,100,81.0269672087274
"380",9,4,1.31040203036154,130,105.335057371346
"381",9,5,2.50913760438409,40,42.6560650855977
"382",9,5,2.50913760438409,70,74.648113899796
"383",9,5,2.50913760438409,100,106.640162713994
"384",9,5,2.50913760438409,130,138.632211528193
"385",9,6,0.177556476808526,40,-47.6809645133457
"386",9,6,0.177556476808526,70,-83.441687898355
"387",9,6,0.177556476808526,100,-119.202411283364
"388",9,6,0.177556476808526,130,-154.963134668374
"389",9,7,-2.59852837243982,40,-19.0368691765603
"390",9,7,-2.59852837243982,70,-33.3145210589805
"391",9,7,-2.59852837243982,100,-47.5921729414007
"392",9,7,-2.59852837243982,130,-61.8698248238209
"393",9,8,1.73024065917133,40,-43.2367236571687
"394",9,8,1.73024065917133,70,-75.6642664000452
"395",9,8,1.73024065917133,100,-108.091809142922
"396",9,8,1.73024065917133,130,-140.519351885798
"397",9,9,2.26872502218934,40,47.1531744123951
"398",9,9,2.26872502218934,70,82.5180552216915
"399",9,9,2.26872502218934,100,117.882936030988
"400",9,9,2.26872502218934,130,153.247816840284
"401",10,0,-0.347779254584764,40,-24.4825895003248
"402",10,0,-0.347779254584764,70,-42.8445316255684
"403",10,0,-0.347779254584764,100,-61.2064737508121
"404",10,0,-0.347779254584764,130,-79.5684158760557
"405",10,1,-0.409742012953791,40,-29.6475909942904
"406",10,1,-0.409742012953791,70,-51.8832842400082
"407",10,1,-0.409742012953791,100,-74.118977485726
"408",10,1,-0.409742012953791,130,-96.3546707314438
"409",10,2,0.897902592378498,40,-41.2643541971974
"410",10,2,0.897902592378498,70,-72.2126198450954
"411",10,2,0.897902592378498,100,-103.160885492993
"412",10,2,0.897902592378498,130,-134.109151140891
"413",10,3,0.99260509455784,40,35.4504263356787
"414",10,3,0.99260509455784,70,62.0382460874376
"415",10,3,0.99260509455784,100,88.6260658391966
"416",10,3,0.99260509455784,130,115.213885590956
"417",10,4,1.32639705437849,40,-22.3008397257505
"418",10,4,1.32639705437849,70,-39.0264695200634
"419",10,4,1.32639705437849,100,-55.7520993143762
"420",10,4,1.32639705437849,130,-72.4777291086891
"421",10,5,-0.995693999268834,40,33.3841118846843
"422",10,5,-0.995693999268834,70,58.4221957981975
"423",10,5,-0.995693999268834,100,83.4602797117107
"424",10,5,-0.995693999268834,130,108.498363625224
"425",10,6,2.00170697209005,40,-53.8202983811341
"426",10,6,2.00170697209005,70,-94.1855221669846
"427",10,6,2.00170697209005,100,-134.550745952835
"428",10,6,2.00170697209005,130,-174.915969738686
"429",10,7,-0.770124123926681,40,-28.6684907591732
"430",10,7,-0.770124123926681,70,-50.169858828553
"431",10,7,-0.770124123926681,100,-71.6712268979329
"432",10,7,-0.770124123926681,130,-93.1725949673128
"433",10,8,-0.359875648733848,40,56.6013901389619
"434",10,8,-0.359875648733848,70,99.0524327431833
"435",10,8,-0.359875648733848,100,141.503475347405
"436",10,8,-0.359875648733848,130,183.954517951626
"437",10,9,2.82599601533446,40,-23.9484968661547
"438",10,9,2.82599601533446,70,-41.9098695157707
"439",10,9,2.82599601533446,100,-59.8712421653867
"440",10,9,2.82599601533446,130,-77.8326148150027
"441",11,0,1.83106384528459,40,20.819424110083
"442",11,0,1.83106384528459,70,36.4339921926453
"443",11,0,1.83106384528459,100,52.0485602752076
"444",11,0,1.83106384528459,130,67.6631283577698
"445",11,1,-0.0489261233637088,40,24.5070167805094
"446",11,1,-0.0489261233637088,70,42.8872793658914
"447",11,1,-0.0489261233637088,100,61.2675419512735
"448",11,1,-0.0489261233637088,130,79.6478045366555
"449",11,2,-1.72320511015819,40,24.5322209994565
"450",11,2,-1.72320511015819,70,42.9313867490489
"451",11,2,-1.72320511015819,100,61.3305524986413
"452",11,2,-1.72320511015819,130,79.7297182482336
"453",11,3,1.16315834260235,40,47.2257975023998
"454",11,3,1.16315834260235,70,82.6451456291997
"455",11,3,1.16315834260235,100,118.064493756
"456",11,3,1.16315834260235,130,153.483841882799
"457",11,4,-1.93950817774061,40,23.9278284354165
"458",11,4,-1.93950817774061,70,41.8736997619788
"459",11,4,-1.93950817774061,100,59.8195710885412
"460",11,4,-1.93950817774061,130,77.7654424151035
"461",11,5,0.5076230411315,40,-38.2593640459834
"462",11,5,0.5076230411315,70,-66.953887080471
"463",11,5,0.5076230411315,100,-95.6484101149586
"464",11,5,0.5076230411315,130,-124.342933149446
"465",11,6,-2.08974925590742,40,50.8893248215617
"466",11,6,-2.08974925590742,70,89.056318437733
"467",11,6,-2.08974925590742,100,127.223312053904
"468",11,6,-2.08974925590742,130,165.390305670075
"469",11,7,-1.22944085521505,40,35.5470546262506
"470",11,7,-1.22944085521505,70,62.2073455959386
"471",11,7,-1.22944085521505,100,88.8676365656265
"472",11,7,-1.22944085521505,130,115.527927535314
"473",11,8,-1.54498601192025,40,53.2396562616267
"474",11,8,-1.54498601192025,70,93.1693984578467
"475",11,8,-1.54498601192025,100,133.099140654067
"476",11,8,-1.54498601192025,130,173.028882850287
"477",11,9,1.62707565574056,40,33.2691567642373
"478",11,9,1.62707565574056,70,58.2210243374154
"479",11,9,1.62707565574056,100,83.1728919105934
"480",11,9,1.62707565574056,130,108.124759483771
"481",12,0,2.69848054444327,40,38.5718114911282
"482",12,0,2.69848054444327,70,67.5006701094744
"483",12,0,2.69848054444327,100,96.4295287278206
"484",12,0,2.69848054444327,130,125.358387346167
"485",12,1,1.03405902882345,40,-50.8225516707492
"486",12,1,1.03405902882345,70,-88.9394654238111
"487",12,1,1.03405902882345,100,-127.056379176873
"488",12,1,1.03405902882345,130,-165.173292929935
"489",12,2,-1.54074762079139,40,-22.0175695945243
"490",12,2,-1.54074762079139,70,-38.5307467904175
"491",12,2,-1.54074762079139,100,-55.0439239863107
"492",12,2,-1.54074762079139,130,-71.5571011822039
"493",12,3,-1.68738342512694,40,-19.0369087054269
"494",12,3,-1.68738342512694,70,-33.3145902344971
"495",12,3,-1.68738342512694,100,-47.5922717635673
"496",12,3,-1.68738342512694,130,-61.8699532926375
"497",12,4,-2.97316475780045,40,44.4083183431017
"498",12,4,-2.97316475780045,70,77.714557100428
"499",12,4,-2.97316475780045,100,111.020795857754
"500",12,4,-2.97316475780045,130,144.327034615081
"501",12,5,-1.87043046170218,40,-25.8268693101281
"502",12,5,-1.87043046170218,70,-45.1970212927242
"503",12,5,-1.87043046170218,100,-64.5671732753202
"504",12,5,-1.87043046170218,130,-83.9373252579163
"505",12,6,-1.30692839867655,40,-37.3128188961876
"506",12,6,-1.30692839867655,70,-65.2974330683283
"507",12,6,-1.30692839867655,100,-93.282047240469
"508",12,6,-1.30692839867655,130,-121.26666141261
"509",12,7,-2.82188050347259,40,-30.3689230819593
"510",12,7,-2.82188050347259,70,-53.1456153934288
"511",12,7,-2.82188050347259,100,-75.9223077048983
"512",12,7,-2.82188050347259,130,-98.6990000163677
"513",12,8,1.43018180403561,40,-43.8768491345999
"514",12,8,1.43018180403561,70,-76.7844859855497
"515",12,8,1.43018180403561,100,-109.6921228365
"516",12,8,1.43018180403561,130,-142.59975968745
"517",12,9,-2.78441214761089,40,-29.1200354058936
"518",12,9,-2.78441214761089,70,-50.9600619603137
"519",12,9,-2.78441214761089,100,-72.8000885147339
"520",12,9,-2.78441214761089,130,-94.6401150691541
"521",13,0,2.76345535897366,40,21.4164515150114
"522",13,0,2.76345535897366,70,37.4787901512699
"523",13,0,2.76345535897366,100,53.5411287875284
"524",13,0,2.76345535897366,130,69.6034674237869
"525",13,1,-2.69123311661595,40,24.1892025143115
"526",13,1,-2.69123311661595,70,42.3311044000451
"527",13,1,-2.69123311661595,100,60.4730062857788
"528",13,1,-2.69123311661595,130,78.6149081715124
"529",13,2,1.13044381949972,40,60.8602482067999
"530",13,2,1.13044381949972,70,106.5054343619
"531",13,2,1.13044381949972,100,152.150620517
"532",13,2,1.13044381949972,130,197.7958066721
"533",13,3,-0.545228330514175,40,-50.332687569913
"534",13,3,-0.545228330514175,70,-88.0822032473478
"535",13,3,-0.545228330514175,100,-125.831718924783
"536",13,3,-0.545228330514175,130,-163.581234602217
"537",13,4,-2.64949819236026,40,-35.4458006519334
"538",13,4,-2.64949819236026,70,-62.0301511408835
"539",13,4,-2.64949819236026,100,-88.6145016298336
"540",13,4,-2.64949819236026,130,-115.198852118784
"541",13,5,0.256286870119709,40,22.6922232007666
"542",13,5,0.256286870119709,70,39.7113906013415
"543",13,5,0.256286870119709,100,56.7305580019165
"544",13,5,0.256286870119709,130,73.7497254024914
